Textbox8,tbToday
Data QC Lookup Tables (With DP Levels),Report Generated: 11/1/2012

Textbox14


Count
"Total Active, Retired, Draft, Rejected Risks: 0"
GS,CTDMO,GS03FLMA-RI001-06-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMA-RI001-06-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMA-RI001-06-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMA-RI001-06-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMA-RI001-06-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMA-RI001-06-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMA-RI001-06-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMA-RI001-06-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMA-RI001-07-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMA-RI001-07-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMA-RI001-07-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMA-RI001-07-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMA-RI001-07-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMA-RI001-07-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMA-RI001-07-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMA-RI001-07-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMA-RI001-08-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMA-RI001-08-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMA-RI001-08-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMA-RI001-08-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMA-RI001-08-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMA-RI001-08-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMA-RI001-08-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMA-RI001-08-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMA-RI001-09-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMA-RI001-09-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMA-RI001-09-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMA-RI001-09-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMA-RI001-09-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMA-RI001-09-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMA-RI001-09-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMA-RI001-09-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMA-RI001-10-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMA-RI001-10-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMA-RI001-10-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMA-RI001-10-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMA-RI001-10-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMA-RI001-10-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMA-RI001-10-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMA-RI001-10-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMA-RI001-11-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMA-RI001-11-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMA-RI001-11-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMA-RI001-11-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMA-RI001-11-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMA-RI001-11-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMA-RI001-11-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMA-RI001-11-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMA-RI001-12-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMA-RI001-12-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMA-RI001-12-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMA-RI001-12-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMA-RI001-12-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMA-RI001-12-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMA-RI001-12-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMA-RI001-12-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMA-RI001-13-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMA-RI001-13-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMA-RI001-13-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMA-RI001-13-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMA-RI001-13-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMA-RI001-13-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMA-RI001-13-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMA-RI001-13-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMA-RI001-14-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMA-RI001-14-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMA-RI001-14-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMA-RI001-14-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMA-RI001-14-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMA-RI001-14-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMA-RI001-14-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMA-RI001-14-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMA-RI001-15-CTDMOH999,CONDWAT (L0)
GS,CTDMO,GS03FLMA-RI001-15-CTDMOH999,CONDWAT (L1)
GS,CTDMO,GS03FLMA-RI001-15-CTDMOH999,DENSITY (L2)
GS,CTDMO,GS03FLMA-RI001-15-CTDMOH999,PRACSAL (L2)
GS,CTDMO,GS03FLMA-RI001-15-CTDMOH999,PRESWAT (L0)
GS,CTDMO,GS03FLMA-RI001-15-CTDMOH999,PRESWAT (L1)
GS,CTDMO,GS03FLMA-RI001-15-CTDMOH999,TEMPWAT (L0)
GS,CTDMO,GS03FLMA-RI001-15-CTDMOH999,TEMPWAT (L1)
GS,CTDMO,GS03FLMA-RI001-16-CTDMOH999,CONDWAT (L0)
GS,CTDMO,GS03FLMA-RI001-16-CTDMOH999,CONDWAT (L1)
GS,CTDMO,GS03FLMA-RI001-16-CTDMOH999,DENSITY (L2)
GS,CTDMO,GS03FLMA-RI001-16-CTDMOH999,PRACSAL (L2)
GS,CTDMO,GS03FLMA-RI001-16-CTDMOH999,PRESWAT (L0)
GS,CTDMO,GS03FLMA-RI001-16-CTDMOH999,PRESWAT (L1)
GS,CTDMO,GS03FLMA-RI001-16-CTDMOH999,TEMPWAT (L0)
GS,CTDMO,GS03FLMA-RI001-16-CTDMOH999,TEMPWAT (L1)
GS,CTDMO,GS03FLMA-RI001-17-CTDMOH999,CONDWAT (L0)
GS,CTDMO,GS03FLMA-RI001-17-CTDMOH999,CONDWAT (L1)
GS,CTDMO,GS03FLMA-RI001-17-CTDMOH999,DENSITY (L2)
GS,CTDMO,GS03FLMA-RI001-17-CTDMOH999,PRACSAL (L2)
GS,CTDMO,GS03FLMA-RI001-17-CTDMOH999,PRESWAT (L0)
GS,CTDMO,GS03FLMA-RI001-17-CTDMOH999,PRESWAT (L1)
GS,CTDMO,GS03FLMA-RI001-17-CTDMOH999,TEMPWAT (L0)
GS,CTDMO,GS03FLMA-RI001-17-CTDMOH999,TEMPWAT (L1)
GS,FLORT,GS03FLMB-RI001-01-FLORTD999,CDOMFLO (L0)
GS,FLORT,GS03FLMB-RI001-01-FLORTD999,CDOMFLO (L1)
GS,FLORT,GS03FLMB-RI001-01-FLORTD999,CHLAFLO (L0)
GS,FLORT,GS03FLMB-RI001-01-FLORTD999,CHLAFLO (L1)
GS,FLORT,GS03FLMB-RI001-01-FLORTD999,FLUBSCT (L0)
GS,FLORT,GS03FLMB-RI001-01-FLORTD999,FLUBSCT (L1)
GS,PHSEN,GS03FLMB-RI001-02-PHSENF999,ABSTHRM (L0)
GS,PHSEN,GS03FLMB-RI001-02-PHSENF999,PH434SI (L0)
GS,PHSEN,GS03FLMB-RI001-02-PHSENF999,PH578SI (L0)
GS,PHSEN,GS03FLMB-RI001-02-PHSENF999,PHWATER (L1)
GS,DOSTA,GS03FLMB-RI001-03-DOSTAD999,DOCONCS (L0)
GS,DOSTA,GS03FLMB-RI001-03-DOSTAD999,DOCONCS (L2)
GS,ADCPS,GS03FLMB-RI001-04-ADCPSL999,ECHOINT (L0)
GS,ADCPS,GS03FLMB-RI001-04-ADCPSL999,ECHOINT (L1)
GS,ADCPS,GS03FLMB-RI001-04-ADCPSL999,VELPROF (L0)
GS,ADCPS,GS03FLMB-RI001-04-ADCPSL999,VELPROF (L1)
GS,CTDMO,GS03FLMB-RI001-06-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMB-RI001-06-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMB-RI001-06-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMB-RI001-06-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMB-RI001-06-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMB-RI001-06-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMB-RI001-06-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMB-RI001-06-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMB-RI001-07-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMB-RI001-07-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMB-RI001-07-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMB-RI001-07-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMB-RI001-07-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMB-RI001-07-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMB-RI001-07-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMB-RI001-07-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMB-RI001-08-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMB-RI001-08-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMB-RI001-08-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMB-RI001-08-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMB-RI001-08-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMB-RI001-08-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMB-RI001-08-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMB-RI001-08-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMB-RI001-09-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMB-RI001-09-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMB-RI001-09-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMB-RI001-09-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMB-RI001-09-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMB-RI001-09-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMB-RI001-09-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMB-RI001-09-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMB-RI001-10-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMB-RI001-10-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMB-RI001-10-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMB-RI001-10-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMB-RI001-10-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMB-RI001-10-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMB-RI001-10-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMB-RI001-10-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMB-RI001-11-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMB-RI001-11-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMB-RI001-11-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMB-RI001-11-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMB-RI001-11-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMB-RI001-11-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMB-RI001-11-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMB-RI001-11-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMB-RI001-12-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMB-RI001-12-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMB-RI001-12-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMB-RI001-12-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMB-RI001-12-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMB-RI001-12-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMB-RI001-12-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMB-RI001-12-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMB-RI001-13-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMB-RI001-13-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMB-RI001-13-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMB-RI001-13-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMB-RI001-13-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMB-RI001-13-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMB-RI001-13-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMB-RI001-13-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMB-RI001-14-CTDMOG999,CONDWAT (L0)
GS,CTDMO,GS03FLMB-RI001-14-CTDMOG999,CONDWAT (L1)
GS,CTDMO,GS03FLMB-RI001-14-CTDMOG999,DENSITY (L2)
GS,CTDMO,GS03FLMB-RI001-14-CTDMOG999,PRACSAL (L2)
GS,CTDMO,GS03FLMB-RI001-14-CTDMOG999,PRESWAT (L0)
GS,CTDMO,GS03FLMB-RI001-14-CTDMOG999,PRESWAT (L1)
GS,CTDMO,GS03FLMB-RI001-14-CTDMOG999,TEMPWAT (L0)
GS,CTDMO,GS03FLMB-RI001-14-CTDMOG999,TEMPWAT (L1)
GS,CTDMO,GS03FLMB-RI001-15-CTDMOH999,CONDWAT (L0)
GS,CTDMO,GS03FLMB-RI001-15-CTDMOH999,CONDWAT (L1)
GS,CTDMO,GS03FLMB-RI001-15-CTDMOH999,DENSITY (L2)
GS,CTDMO,GS03FLMB-RI001-15-CTDMOH999,PRACSAL (L2)
GS,CTDMO,GS03FLMB-RI001-15-CTDMOH999,PRESWAT (L0)
GS,CTDMO,GS03FLMB-RI001-15-CTDMOH999,PRESWAT (L1)
GS,CTDMO,GS03FLMB-RI001-15-CTDMOH999,TEMPWAT (L0)
GS,CTDMO,GS03FLMB-RI001-15-CTDMOH999,TEMPWAT (L1)
GS,CTDMO,GS03FLMB-RI001-16-CTDMOH999,CONDWAT (L0)
GS,CTDMO,GS03FLMB-RI001-16-CTDMOH999,CONDWAT (L1)
GS,CTDMO,GS03FLMB-RI001-16-CTDMOH999,DENSITY (L2)
GS,CTDMO,GS03FLMB-RI001-16-CTDMOH999,PRACSAL (L2)
GS,CTDMO,GS03FLMB-RI001-16-CTDMOH999,PRESWAT (L0)
GS,CTDMO,GS03FLMB-RI001-16-CTDMOH999,PRESWAT (L1)
GS,CTDMO,GS03FLMB-RI001-16-CTDMOH999,TEMPWAT (L0)
GS,CTDMO,GS03FLMB-RI001-16-CTDMOH999,TEMPWAT (L1)
GS,CTDMO,GS03FLMB-RI001-17-CTDMOH999,CONDWAT (L0)
GS,CTDMO,GS03FLMB-RI001-17-CTDMOH999,CONDWAT (L1)
GS,CTDMO,GS03FLMB-RI001-17-CTDMOH999,DENSITY (L2)
GS,CTDMO,GS03FLMB-RI001-17-CTDMOH999,PRACSAL (L2)
GS,CTDMO,GS03FLMB-RI001-17-CTDMOH999,PRESWAT (L0)
GS,CTDMO,GS03FLMB-RI001-17-CTDMOH999,PRESWAT (L1)
GS,CTDMO,GS03FLMB-RI001-17-CTDMOH999,TEMPWAT (L0)
GS,CTDMO,GS03FLMB-RI001-17-CTDMOH999,TEMPWAT (L1)
GS,FLORD,GS05MOAS-GL001-01-FLORDM999,CHLAFLO (L0)
GS,FLORD,GS05MOAS-GL001-01-FLORDM999,CHLAFLO (L1)
GS,FLORD,GS05MOAS-GL001-01-FLORDM999,FLUBSCT (L0)
GS,FLORD,GS05MOAS-GL001-01-FLORDM999,FLUBSCT (L1)
GS,DOSTA,GS05MOAS-GL001-02-DOSTAM999,DOCONCS (L0)
GS,DOSTA,GS05MOAS-GL001-02-DOSTAM999,DOCONCS (L2)
GS,CTDGV,GS05MOAS-GL001-04-CTDGVM999,CONDWAT (L0)
GS,CTDGV,GS05MOAS-GL001-04-CTDGVM999,CONDWAT (L1)
GS,CTDGV,GS05MOAS-GL001-04-CTDGVM999,DENSITY (L2)
GS,CTDGV,GS05MOAS-GL001-04-CTDGVM999,PRACSAL (L2)
GS,CTDGV,GS05MOAS-GL001-04-CTDGVM999,PRESWAT (L0)
GS,CTDGV,GS05MOAS-GL001-04-CTDGVM999,PRESWAT (L1)
GS,CTDGV,GS05MOAS-GL001-04-CTDGVM999,TEMPWAT (L0)
GS,CTDGV,GS05MOAS-GL001-04-CTDGVM999,TEMPWAT (L1)
GS,FLORD,GS05MOAS-GL002-01-FLORDM999,CHLAFLO (L0)
GS,FLORD,GS05MOAS-GL002-01-FLORDM999,CHLAFLO (L1)
GS,FLORD,GS05MOAS-GL002-01-FLORDM999,FLUBSCT (L0)
GS,FLORD,GS05MOAS-GL002-01-FLORDM999,FLUBSCT (L1)
GS,DOSTA,GS05MOAS-GL002-02-DOSTAM999,DOCONCS (L0)
GS,DOSTA,GS05MOAS-GL002-02-DOSTAM999,DOCONCS (L2)
GS,CTDGV,GS05MOAS-GL002-04-CTDGVM999,CONDWAT (L0)
GS,CTDGV,GS05MOAS-GL002-04-CTDGVM999,CONDWAT (L1)
GS,CTDGV,GS05MOAS-GL002-04-CTDGVM999,DENSITY (L2)
GS,CTDGV,GS05MOAS-GL002-04-CTDGVM999,PRACSAL (L2)
GS,CTDGV,GS05MOAS-GL002-04-CTDGVM999,PRESWAT (L0)
GS,CTDGV,GS05MOAS-GL002-04-CTDGVM999,PRESWAT (L1)
GS,CTDGV,GS05MOAS-GL002-04-CTDGVM999,TEMPWAT (L0)
GS,CTDGV,GS05MOAS-GL002-04-CTDGVM999,TEMPWAT (L1)
GS,FLORD,GS05MOAS-GL003-01-FLORDM999,CHLAFLO (L0)
GS,FLORD,GS05MOAS-GL003-01-FLORDM999,CHLAFLO (L1)
GS,FLORD,GS05MOAS-GL003-01-FLORDM999,FLUBSCT (L0)
GS,FLORD,GS05MOAS-GL003-01-FLORDM999,FLUBSCT (L1)
GS,DOSTA,GS05MOAS-GL003-02-DOSTAM999,DOCONCS (L0)
GS,DOSTA,GS05MOAS-GL003-02-DOSTAM999,DOCONCS (L2)
GS,CTDGV,GS05MOAS-GL003-04-CTDGVM999,CONDWAT (L0)
GS,CTDGV,GS05MOAS-GL003-04-CTDGVM999,CONDWAT (L1)
GS,CTDGV,GS05MOAS-GL003-04-CTDGVM999,DENSITY (L2)
GS,CTDGV,GS05MOAS-GL003-04-CTDGVM999,PRACSAL (L2)
GS,CTDGV,GS05MOAS-GL003-04-CTDGVM999,PRESWAT (L0)
GS,CTDGV,GS05MOAS-GL003-04-CTDGVM999,PRESWAT (L1)
GS,CTDGV,GS05MOAS-GL003-04-CTDGVM999,TEMPWAT (L0)
GS,CTDGV,GS05MOAS-GL003-04-CTDGVM999,TEMPWAT (L1)
RS,CTDPF,RS01SBVM-DP01A-01-CTDPFA104,CONDWAT (L0)
RS,CTDPF,RS01SBVM-DP01A-01-CTDPFA104,CONDWAT (L1)
RS,CTDPF,RS01SBVM-DP01A-01-CTDPFA104,DENSITY (L2)
RS,CTDPF,RS01SBVM-DP01A-01-CTDPFA104,PRACSAL (L2)
RS,CTDPF,RS01SBVM-DP01A-01-CTDPFA104,PRESWAT (L0)
RS,CTDPF,RS01SBVM-DP01A-01-CTDPFA104,PRESWAT (L1)
RS,CTDPF,RS01SBVM-DP01A-01-CTDPFA104,TEMPWAT (L0)
RS,CTDPF,RS01SBVM-DP01A-01-CTDPFA104,TEMPWAT (L1)
RS,VEL3D,RS01SBVM-DP01A-02-VEL3DA103,VELPTTU (L0)
RS,VEL3D,RS01SBVM-DP01A-02-VEL3DA103,VELPTTU (L1)
RS,FLORT,RS01SBVM-DP01A-04-FLORTA102,CDOMFLO (L0)
RS,FLORT,RS01SBVM-DP01A-04-FLORTA102,CDOMFLO (L1)
RS,FLORT,RS01SBVM-DP01A-04-FLORTA102,CHLAFLO (L0)
RS,FLORT,RS01SBVM-DP01A-04-FLORTA102,CHLAFLO (L1)
RS,FLORT,RS01SBVM-DP01A-04-FLORTA102,FLUBSCT (L0)
RS,FLORT,RS01SBVM-DP01A-04-FLORTA102,FLUBSCT (L1)
RS,OPTAA,RS01SBVM-DP01A-05-OPTAAA102,OPTABSN (L2)
RS,OPTAA,RS01SBVM-DP01A-05-OPTAAA102,OPTATTN (L2)
RS,OPTAA,RS01SBVM-DP01A-05-OPTAAA102,OPTCREF (L0)
RS,OPTAA,RS01SBVM-DP01A-05-OPTAAA102,OPTCSIG (L0)
RS,OPTAA,RS01SBVM-DP01A-05-OPTAAA102,OPTTEMP (L0)
RS,DOSTA,RS01SBVM-DP01A-06-DOSTAA104,DOCONCS (L0)
RS,DOSTA,RS01SBVM-DP01A-06-DOSTAA104,DOCONCS (L2)
RS,HPIES,RS01SBVM-LJ01A-05-HPIESA101,IES_HEF (L0)
RS,HPIES,RS01SBVM-LJ01A-05-HPIESA101,IES_HEF (L1)
RS,HPIES,RS01SBVM-LJ01A-05-HPIESA101,IES_WPP (L2)
RS,HPIES,RS01SBVM-LJ01A-05-HPIESA101,IESAHWV (L2)
RS,HPIES,RS01SBVM-LJ01A-05-HPIESA101,IESHEAT (L2)
RS,HPIES,RS01SBVM-LJ01A-05-HPIESA101,IESPRES (L0)
RS,HPIES,RS01SBVM-LJ01A-05-HPIESA101,IESPRES (L1)
RS,HPIES,RS01SBVM-LJ01A-05-HPIESA101,IESRATT (L0)
RS,HPIES,RS01SBVM-LJ01A-05-HPIESA101,IESRATT (L1)
RS,CTDPF,RS01SBVM-LJ01A-06-CTDPFA101,CONDWAT (L0)
RS,CTDPF,RS01SBVM-LJ01A-06-CTDPFA101,CONDWAT (L1)
RS,CTDPF,RS01SBVM-LJ01A-06-CTDPFA101,DENSITY (L2)
RS,CTDPF,RS01SBVM-LJ01A-06-CTDPFA101,PRACSAL (L2)
RS,CTDPF,RS01SBVM-LJ01A-06-CTDPFA101,PRESWAT (L0)
RS,CTDPF,RS01SBVM-LJ01A-06-CTDPFA101,PRESWAT (L1)
RS,CTDPF,RS01SBVM-LJ01A-06-CTDPFA101,TEMPWAT (L0)
RS,CTDPF,RS01SBVM-LJ01A-06-CTDPFA101,TEMPWAT (L1)
RS,DOSTA,RS01SBVM-LJ01A-06-DOSTAA101,DOCONCS (L0)
RS,DOSTA,RS01SBVM-LJ01A-06-DOSTAA101,DOCONCS (L2)
RS,OPTAA,RS01SBVM-LJ01A-07-OPTAAA103,OPTABSN (L2)
RS,OPTAA,RS01SBVM-LJ01A-07-OPTAAA103,OPTATTN (L2)
RS,OPTAA,RS01SBVM-LJ01A-07-OPTAAA103,OPTCREF (L0)
RS,OPTAA,RS01SBVM-LJ01A-07-OPTAAA103,OPTCSIG (L0)
RS,OPTAA,RS01SBVM-LJ01A-07-OPTAAA103,OPTTEMP (L0)
RS,HYDBB,RS01SBVM-LJ01A-09-HYDBBA102,HYDACPR (L0)
RS,HYDBB,RS01SBVM-LJ01A-09-HYDBBA102,HYDACPR (L1)
RS,HYDBB,RS01SBVM-LJ01A-09-HYDBBA102,HYDFREQ (L0)
RS,HYDBB,RS01SBVM-LJ01A-09-HYDBBA102,HYDFREQ (L1)
RS,ADCPT,RS01SBVM-LJ01A-10-ADCPTA101,ECHOINT (L0)
RS,ADCPT,RS01SBVM-LJ01A-10-ADCPTA101,ECHOINT (L1)
RS,ADCPT,RS01SBVM-LJ01A-10-ADCPTA101,VELPROF (L0)
RS,ADCPT,RS01SBVM-LJ01A-10-ADCPTA101,VELPROF (L1)
RS,VADCP,RS01SBVM-PC01A-05-VADCPA101,ECHOINT (L0)
RS,VADCP,RS01SBVM-PC01A-05-VADCPA101,ECHOINT (L1)
RS,VADCP,RS01SBVM-PC01A-05-VADCPA101,VELTURB (L1)
RS,CTDPF,RS01SBVM-PC01A-06-CTDPFA103,CONDWAT (L0)
RS,CTDPF,RS01SBVM-PC01A-06-CTDPFA103,CONDWAT (L1)
RS,CTDPF,RS01SBVM-PC01A-06-CTDPFA103,DENSITY (L2)
RS,CTDPF,RS01SBVM-PC01A-06-CTDPFA103,PRACSAL (L2)
RS,CTDPF,RS01SBVM-PC01A-06-CTDPFA103,PRESWAT (L0)
RS,CTDPF,RS01SBVM-PC01A-06-CTDPFA103,PRESWAT (L1)
RS,CTDPF,RS01SBVM-PC01A-06-CTDPFA103,TEMPWAT (L0)
RS,CTDPF,RS01SBVM-PC01A-06-CTDPFA103,TEMPWAT (L1)
RS,DOSTA,RS01SBVM-PC01A-06-DOSTAA103,DOCONCS (L0)
RS,DOSTA,RS01SBVM-PC01A-06-DOSTAA103,DOCONCS (L2)
RS,PHSEN,RS01SBVM-PC01A-07-PHSENA102,ABSTHRM (L0)
RS,PHSEN,RS01SBVM-PC01A-07-PHSENA102,PH434SI (L0)
RS,PHSEN,RS01SBVM-PC01A-07-PHSENA102,PH578SI (L0)
RS,PHSEN,RS01SBVM-PC01A-07-PHSENA102,PHWATER (L1)
RS,HYDBB,RS01SBVM-PC01A-09-HYDBBA103,HYDACPR (L0)
RS,HYDBB,RS01SBVM-PC01A-09-HYDBBA103,HYDACPR (L1)
RS,HYDBB,RS01SBVM-PC01A-09-HYDBBA103,HYDFREQ (L0)
RS,HYDBB,RS01SBVM-PC01A-09-HYDBBA103,HYDFREQ (L1)
RS,FLORD,RS01SBVM-PC01A-10-FLORDA103,CHLAFLO (L0)
RS,FLORD,RS01SBVM-PC01A-10-FLORDA103,CHLAFLO (L1)
RS,FLORD,RS01SBVM-PC01A-10-FLORDA103,FLUBSCT (L0)
